250
9
Frame	CH1	CH2	CH3	CH4	CH5	CH6	CH7	CH8
163	187500	187500	-7493.42236328125	-7181.72705078125	187500	187500	187500	187500
164	187500	187500	-7496.19384765625	-7179.8271484375	187500	187500	187500	187500
165	187500	187500	-7501.6923828125	-7183.18017578125	187500	187500	187500	187500
166	187500	187500	-7505.9169921875	-7185.080078125	187500	187500	187500	187500
167	187500	187500	-7507.59326171875	-7181.1015625	187500	187500	187500	187500
168	187500	187500	-7505.08984375	-7178.39697265625	187500	187500	187500	187500
169	187500	187500	-7502.67578125	-7176.072265625	187500	187500	187500	187500
170	187500	187500	-7505.0673828125	-7178.0390625	187500	187500	187500	187500
171	187500	187500	-7502.83251953125	-7181.50390625	187500	187500	187500	187500
172	187500	187500	-7503.63720703125	-7184.2529296875	187500	187500	187500	187500
173	187500	187500	-7503.63720703125	-7181.77197265625	187500	187500	187500	187500
174	187500	187500	-7500.6865234375	-7176.4296875	187500	187500	187500	187500
175	187500	187500	-7498.20556640625	-7178.32958984375	187500	187500	187500	187500
176	187500	187500	-7497.82568359375	-7181.8837890625	187500	187500	187500	187500
177	187500	187500	-7500.99951171875	-7182.8896484375	187500	187500	187500	187500
178	187500	187500	-7490.1142578125	-7171.8701171875	187500	187500	187500	187500
179	187500	187500	-7492.99755859375	-7175.625	187500	187500	187500	187500
180	187500	187500	-7496.46240234375	-7178.4638671875	187500	187500	187500	187500
181	187500	187500	-7490.29296875	-7177.3017578125	187500	187500	187500	187500
182	187500	187500	-7491.79052734375	-7183.4931640625	187500	187500	187500	187500
183	187500	187500	-7496.41748046875	-7188.34326171875	187500	187500	187500	187500
184	187500	187500	-7500.99951171875	-7189.908203125	187500	187500	187500	187500
185	187500	187500	-7500.6640625	-7187.6953125	187500	187500	187500	187500
186	187500	187500	-7494.40576171875	-7180.4306640625	187500	187500	187500	187500
187	187500	187500	-7490.60595703125	-7180.095703125	187500	187500	187500	187500
188	187500	187500	-7496.73046875	-7186.2197265625	187500	187500	187500	187500
189	187500	187500	-7503.05615234375	-7188.32080078125	187500	187500	187500	187500
190	187500	187500	-7500.44091796875	-7183.73876953125	187500	187500	187500	187500
191	187500	187500	-7496.7080078125	-7184.56591796875	187500	187500	187500	187500
192	187500	187500	-7492.23779296875	-7187.91845703125	187500	187500	187500	187500
193	187500	187500	-7488.482421875	-7182.666015625	187500	187500	187500	187500
194	187500	187500	-7493.2880859375	-7181.4814453125	187500	187500	187500	187500
195	187500	187500	-7492.7294921875	-7180.69921875	187500	187500	187500	187500
196	187500	187500	-7493.0869140625	-7182.77783203125	187500	187500	187500	187500
197	187500	187500	-7496.931640625	-7180.14013671875	187500	187500	187500	187500
198	187500	187500	-7495.81396484375	-7179.6708984375	187500	187500	187500	187500
199	187500	187500	-7494.16015625	-7175.53564453125	187500	187500	187500	187500
200	187500	187500	-7495.97021484375	-7169.076171875	187500	187500	187500	187500
201	187500	187500	-7480.99462890625	-7155.330078125	187500	187500	187500	187500
202	187500	187500	-7466.44384765625	-7159.46484375	187500	187500	187500	187500
203	187500	187500	-7480.5478515625	-7180.56494140625	187500	187500	187500	187500
204	187500	187500	-7489.33203125	-7199.78759765625	187500	187500	187500	187500
205	187500	187500	-7490.4716796875	-7215.0087890625	187500	187500	187500	187500
206	187500	187500	-7485.509765625	-7219.32275390625	187500	187500	187500	187500
207	187500	187500	-7480.9052734375	-7228.21875	187500	187500	187500	187500
208	187500	187500	-7480.5029296875	-7243.7978515625	187500	187500	187500	187500
209	187500	187500	-7481.9560546875	-7256.2255859375	187500	187500	187500	187500
210	187500	187500	-7476.9716796875	-7263.802734375	187500	187500	187500	187500
211	187500	187500	-7474.46826171875	-7277.8623046875	187500	187500	187500	187500
212	187500	187500	-7464.767578125	-7284.58984375	187500	187500	187500	187500
213	187500	187500	-7457.45849609375	-7285.23828125	187500	187500	187500	187500
214	187500	187500	-7451.087890625	-7277.70556640625	187500	187500	187500	187500
215	187500	187500	-7443.08642578125	-7271.2685546875	187500	187500	187500	187500
216	187500	187500	-7447.310546875	-7275.224609375	187500	187500	187500	187500
217	187500	187500	-7443.1083984375	-7269.54736328125	187500	187500	187500	187500
218	187500	187500	-7443.890625	-7270.2626953125	187500	187500	187500	187500
219	187500	187500	-7444.06982421875	-7266.8203125	187500	187500	187500	187500
220	187500	187500	-7443.17578125	-7262.55126953125	187500	187500	187500	187500
221	187500	187500	-7441.767578125	-7262.70751953125	187500	187500	187500	187500
222	187500	187500	-7448.115234375	-7267.91552734375	187500	187500	187500	187500
223	187500	187500	-7443.17578125	-7262.6181640625	187500	187500	187500	187500
224	187500	187500	-7434.1005859375	-7258.662109375	187500	187500	187500	187500
225	187500	187500	-7432.02197265625	-7256.76220703125	187500	187500	187500	187500
226	187500	187500	-7430.65869140625	-7254.638671875	187500	187500	187500	187500
227	187500	187500	-7431.1279296875	-7248.8046875	187500	187500	187500	187500
228	187500	187500	-7439.26416015625	-7255.08544921875	187500	187500	187500	187500
229	187500	187500	-7431.5078125	-7252.93994140625	187500	187500	187500	187500
230	187500	187500	-7422.1201171875	-7247.93310546875	187500	187500	187500	187500
231	187500	187500	-7421.69580078125	-7246.0556640625	187500	187500	187500	187500
232	187500	187500	-7417.80615234375	-7237.29345703125	187500	187500	187500	187500
233	187500	187500	-7420.04150390625	-7237.0703125	187500	187500	187500	187500
234	187500	187500	-7421.7177734375	-7240.2216796875	187500	187500	187500	187500
235	187500	187500	-7416.5771484375	-7238.2548828125	187500	187500	187500	187500
236	187500	187500	-7414.7216796875	-7236.623046875	187500	187500	187500	187500
237	187500	187500	-7417.02392578125	-7235.12548828125	187500	187500	187500	187500
238	187500	187500	-7422.03076171875	-7238.9921875	187500	187500	187500	187500
239	187500	187500	-7424.310546875	-7241.80859375	187500	187500	187500	187500
240	187500	187500	-7426.1884765625	-7237.56201171875	187500	187500	187500	187500
241	187500	187500	-7425.00341796875	-7239.57373046875	187500	187500	187500	187500
242	187500	187500	-7426.85888671875	-7245.67578125	187500	187500	187500	187500
243	187500	187500	-7429.5185546875	-7245.76513671875	187500	187500	187500	187500
244	187500	187500	-7434.48095703125	-7249.74365234375	187500	187500	187500	187500
245	187500	187500	-7441.83447265625	-7259.220703125	187500	187500	187500	187500
246	187500	187500	-7444.5166015625	-7261.1875	187500	187500	187500	187500
247	187500	187500	-7437.587890625	-7256.248046875	187500	187500	187500	187500
248	187500	187500	-7440.9404296875	-7256.76220703125	187500	187500	187500	187500
249	187500	187500	-7450.373046875	-7264.13818359375	187500	187500	187500	187500
250	187500	187500	-7455.7822265625	-7269.2119140625	187500	187500	187500	187500
251	187500	187500	-7453.81494140625	-7270.48583984375	187500	187500	187500	187500
252	187500	187500	-7452.85400390625	-7262.193359375	187500	187500	187500	187500
253	187500	187500	-7455.5810546875	-7262.32763671875	187500	187500	187500	187500
254	187500	187500	-7463.62744140625	-7268.67578125	187500	187500	187500	187500
255	187500	187500	-7469.3046875	-7272.72119140625	187500	187500	187500	187500
256	187500	187500	-7464.38720703125	-7269.70361328125	187500	187500	187500	187500
257	187500	187500	-7463.47119140625	-7268.384765625	187500	187500	187500	187500
258	187500	187500	-7458.53125	-7261.67919921875	187500	187500	187500	187500
259	187500	187500	-7450.41748046875	-7253.29736328125	187500	187500	187500	187500
260	187500	187500	-7450.775390625	-7265.68017578125	187500	187500	187500	187500
261	187500	187500	-7460.38623046875	-7276.52099609375	187500	187500	187500	187500
262	187500	187500	-7453.546875	-7272.94482421875	187500	187500	187500	187500
263	187500	187500	-7449.23291015625	-7280.0078125	187500	187500	187500	187500
264	187500	187500	-7449.79150390625	-7273.88330078125	187500	187500	187500	187500
265	187500	187500	-7447.39990234375	-7263.28857421875	187500	187500	187500	187500
266	187500	187500	-7453.1220703125	-7270.1953125	187500	187500	187500	187500
267	187500	187500	-7452.27294921875	-7274.48681640625	187500	187500	187500	187500
268	187500	187500	-7450.9091796875	-7271.044921875	187500	187500	187500	187500
269	187500	187500	-7451.69140625	-7266.2392578125	187500	187500	187500	187500
270	187500	187500	-7451.5126953125	-7265.5908203125	187500	187500	187500	187500
271	187500	187500	-7456.1171875	-7268.2509765625	187500	187500	187500	187500
272	187500	187500	-7454.46337890625	-7265.72509765625	187500	187500	187500	187500
273	187500	187500	-7446.08154296875	-7261.76904296875	187500	187500	187500	187500
274	187500	187500	-7445.298828125	-7264.13818359375	187500	187500	187500	187500
275	187500	187500	-7437.54296875	-7259.064453125	187500	187500	187500	187500
276	187500	187500	-7440.3818359375	-7259.93603515625	187500	187500	187500	187500
277	187500	187500	-7437.81103515625	-7252.58251953125	187500	187500	187500	187500
278	187500	187500	-7431.1953125	-7242.658203125	187500	187500	187500	187500
279	187500	187500	-7435.5087890625	-7245.69775390625	187500	187500	187500	187500
280	187500	187500	-7441.3427734375	-7251.3974609375	187500	187500	187500	187500
281	187500	187500	-7448.71875	-7254.12451171875	187500	187500	187500	187500
282	187500	187500	-7453.99365234375	-7254.392578125	187500	187500	187500	187500
283	187500	187500	-7446.505859375	-7254.30322265625	187500	187500	187500	187500
284	187500	187500	-7445.1650390625	-7248.98388671875	187500	187500	187500	187500
285	187500	187500	-7440.1806640625	-7239.30517578125	187500	187500	187500	187500
286	187500	187500	-7444.85205078125	-7242.4345703125	187500	187500	187500	187500
287	187500	187500	-7447.64599609375	-7251.15185546875	187500	187500	187500	187500
288	187500	187500	-7445.79052734375	-7255.80078125	187500	187500	187500	187500
289	187500	187500	-7443.7119140625	-7253.6103515625	187500	187500	187500	187500
290	187500	187500	-7449.88134765625	-7260.4501953125	187500	187500	187500	187500
291	187500	187500	-7445.34375	-7260.0029296875	187500	187500	187500	187500
292	187500	187500	-7436.58203125	-7253.11865234375	187500	187500	187500	187500
293	187500	187500	-7438.23583984375	-7253.74462890625	187500	187500	187500	187500
294	187500	187500	-7436.29150390625	-7244.91552734375	187500	187500	187500	187500
295	187500	187500	-7434.68212890625	-7243.73095703125	187500	187500	187500	187500
296	187500	187500	-7435.06201171875	-7248	187500	187500	187500	187500
297	187500	187500	-7442.84033203125	-7250.66015625	187500	187500	187500	187500
298	187500	187500	-7445.298828125	-7251.73291015625	187500	187500	187500	187500
299	187500	187500	-7445.63427734375	-7252.42578125	187500	187500	187500	187500
300	187500	187500	-7443.9130859375	-7249.05078125	187500	187500	187500	187500
301	187500	187500	-7449.9033203125	-7258.4384765625	187500	187500	187500	187500
302	187500	187500	-7451.7587890625	-7259.28759765625	187500	187500	187500	187500
303	187500	187500	-7444.04736328125	-7250.72705078125	187500	187500	187500	187500
304	187500	187500	-7440.8955078125	-7250.9951171875	187500	187500	187500	187500
305	187500	187500	-7446.3720703125	-7249.96728515625	187500	187500	187500	187500
306	187500	187500	-7447.19873046875	-7248.58154296875	187500	187500	187500	187500
307	187500	187500	-7445.544921875	-7245.67578125	187500	187500	187500	187500
308	187500	187500	-7447.19873046875	-7248.31298828125	187500	187500	187500	187500
309	187500	187500	-7444.494140625	-7245.787109375	187500	187500	187500	187500
310	187500	187500	-7437.00634765625	-7239.2158203125	187500	187500	187500	187500
311	187500	187500	-7432.9609375	-7234.6337890625	187500	187500	187500	187500
312	187500	187500	-7434.21240234375	-7238.34423828125	187500	187500	187500	187500
313	187500	187500	-7434.7939453125	-7242.56884765625	187500	187500	187500	187500
314	187500	187500	-7435.1513671875	-7245.94384765625	187500	187500	187500	187500
315	187500	187500	-7436.47021484375	-7246.79296875	187500	187500	187500	187500
