time,value,date
03:53:21,62,2022-03-24
03:53:31,61,2022-03-24
03:53:46,61,2022-03-24
03:53:51,60,2022-03-24
03:54:06,61,2022-03-24
03:54:16,62,2022-03-24
03:54:26,61,2022-03-24
03:54:31,62,2022-03-24
03:54:36,63,2022-03-24
03:54:41,65,2022-03-24
03:54:46,64,2022-03-24
03:54:51,63,2022-03-24
03:55:06,64,2022-03-24
03:55:11,66,2022-03-24
03:55:16,68,2022-03-24
03:55:26,66,2022-03-24
03:55:36,67,2022-03-24
03:55:41,66,2022-03-24
03:55:46,65,2022-03-24
03:55:51,64,2022-03-24
03:56:06,66,2022-03-24
03:56:11,68,2022-03-24
03:56:16,67,2022-03-24
03:56:21,64,2022-03-24
03:56:31,65,2022-03-24
03:56:36,67,2022-03-24
03:56:41,68,2022-03-24
03:56:46,67,2022-03-24
03:57:01,68,2022-03-24
03:57:16,69,2022-03-24
03:57:21,71,2022-03-24
03:57:31,69,2022-03-24
03:57:36,68,2022-03-24
03:57:41,67,2022-03-24
03:57:51,68,2022-03-24
03:57:56,69,2022-03-24
03:58:06,70,2022-03-24
03:58:11,69,2022-03-24
03:58:16,69,2022-03-24
03:58:26,66,2022-03-24
03:58:31,65,2022-03-24
03:58:41,66,2022-03-24
03:58:46,65,2022-03-24
03:58:56,66,2022-03-24
03:59:01,67,2022-03-24
03:59:06,68,2022-03-24
03:59:11,67,2022-03-24
03:59:16,68,2022-03-24
03:59:21,69,2022-03-24
03:59:26,70,2022-03-24
03:59:41,70,2022-03-24
03:59:51,71,2022-03-24
03:59:56,72,2022-03-24
04:00:01,71,2022-03-24
04:00:06,69,2022-03-24
04:00:16,67,2022-03-24
04:00:21,66,2022-03-24
04:00:26,67,2022-03-24
04:00:31,68,2022-03-24
04:00:41,66,2022-03-24
04:00:46,64,2022-03-24
04:00:51,65,2022-03-24
04:00:56,66,2022-03-24
04:01:06,68,2022-03-24
04:01:11,69,2022-03-24
04:01:16,71,2022-03-24
04:01:21,72,2022-03-24
04:01:26,71,2022-03-24
04:01:31,70,2022-03-24
04:01:36,71,2022-03-24
04:01:41,73,2022-03-24
04:01:46,74,2022-03-24
04:01:51,75,2022-03-24
04:02:06,76,2022-03-24
04:02:11,75,2022-03-24
04:02:21,74,2022-03-24
04:02:26,73,2022-03-24
04:02:31,72,2022-03-24
04:02:36,71,2022-03-24
04:02:41,72,2022-03-24
04:02:46,74,2022-03-24
04:03:01,78,2022-03-24
04:03:06,82,2022-03-24
04:03:11,78,2022-03-24
04:03:16,70,2022-03-24
04:03:21,69,2022-03-24
04:03:36,68,2022-03-24
04:03:41,67,2022-03-24
04:03:46,66,2022-03-24
04:03:51,65,2022-03-24
04:04:06,65,2022-03-24
04:04:11,64,2022-03-24
04:04:16,64,2022-03-24
04:04:21,67,2022-03-24
04:04:26,65,2022-03-24
04:04:31,63,2022-03-24
04:04:41,64,2022-03-24
04:04:46,65,2022-03-24
04:04:51,66,2022-03-24
04:04:56,67,2022-03-24
04:05:06,66,2022-03-24
04:05:16,67,2022-03-24
04:05:21,66,2022-03-24
04:05:26,63,2022-03-24
04:05:36,64,2022-03-24
04:05:41,65,2022-03-24
04:05:51,67,2022-03-24
04:05:56,69,2022-03-24
04:06:01,70,2022-03-24
04:06:06,69,2022-03-24
04:06:11,68,2022-03-24
04:06:16,67,2022-03-24
04:06:21,65,2022-03-24
04:06:36,64,2022-03-24
04:06:46,66,2022-03-24
04:06:51,67,2022-03-24
04:07:06,67,2022-03-24
04:07:16,66,2022-03-24
04:07:21,64,2022-03-24
04:07:26,64,2022-03-24
04:07:31,66,2022-03-24
04:07:36,67,2022-03-24
04:07:51,66,2022-03-24
04:07:56,65,2022-03-24
04:08:01,64,2022-03-24
04:08:06,63,2022-03-24
04:08:11,64,2022-03-24
04:08:16,66,2022-03-24
04:08:21,68,2022-03-24
04:08:26,67,2022-03-24
04:08:31,66,2022-03-24
04:08:36,65,2022-03-24
04:08:46,66,2022-03-24
04:09:01,67,2022-03-24
04:09:16,67,2022-03-24
04:09:31,66,2022-03-24
04:09:41,65,2022-03-24
04:09:56,66,2022-03-24
04:10:01,67,2022-03-24
04:10:16,67,2022-03-24
04:10:26,68,2022-03-24
04:10:31,69,2022-03-24
04:10:36,71,2022-03-24
04:10:41,70,2022-03-24
04:10:46,67,2022-03-24
04:10:51,66,2022-03-24
04:10:56,65,2022-03-24
04:11:01,64,2022-03-24
04:11:16,64,2022-03-24
04:11:21,65,2022-03-24
04:11:36,65,2022-03-24
04:11:46,64,2022-03-24
04:11:51,63,2022-03-24
04:11:56,62,2022-03-24
04:12:01,63,2022-03-24
04:12:06,64,2022-03-24
04:12:11,65,2022-03-24
04:12:16,66,2022-03-24
04:12:21,67,2022-03-24
04:12:31,69,2022-03-24
04:12:36,71,2022-03-24
04:12:51,70,2022-03-24
04:13:06,71,2022-03-24
04:13:16,71,2022-03-24
04:13:21,69,2022-03-24
04:13:26,68,2022-03-24
04:13:31,67,2022-03-24
04:13:36,65,2022-03-24
04:13:41,64,2022-03-24
04:13:46,65,2022-03-24
04:13:51,66,2022-03-24
04:13:56,65,2022-03-24
04:14:11,64,2022-03-24
04:14:16,64,2022-03-24
04:14:21,65,2022-03-24
04:14:31,66,2022-03-24
04:14:36,67,2022-03-24
04:14:51,67,2022-03-24
04:14:56,68,2022-03-24
04:15:01,69,2022-03-24
04:15:06,70,2022-03-24
04:15:16,68,2022-03-24
04:15:31,68,2022-03-24
04:15:46,68,2022-03-24
04:15:51,67,2022-03-24
04:15:56,66,2022-03-24
04:16:01,65,2022-03-24
04:16:16,64,2022-03-24
04:16:31,65,2022-03-24
04:16:36,67,2022-03-24
04:16:41,66,2022-03-24
04:16:46,65,2022-03-24
04:16:56,66,2022-03-24
04:17:01,65,2022-03-24
04:17:16,67,2022-03-24
04:17:21,70,2022-03-24
04:17:26,72,2022-03-24
04:17:36,70,2022-03-24
04:17:41,68,2022-03-24
04:17:46,67,2022-03-24
04:17:51,66,2022-03-24
04:17:56,65,2022-03-24
04:18:01,66,2022-03-24
04:18:06,68,2022-03-24
04:18:11,66,2022-03-24
04:18:16,65,2022-03-24
04:18:21,66,2022-03-24
04:18:26,65,2022-03-24
04:18:31,63,2022-03-24
04:18:41,62,2022-03-24
04:18:51,63,2022-03-24
04:18:56,64,2022-03-24
04:19:01,65,2022-03-24
04:19:06,67,2022-03-24
04:19:11,69,2022-03-24
04:19:16,68,2022-03-24
04:19:21,65,2022-03-24
04:19:31,64,2022-03-24
04:19:46,64,2022-03-24
04:20:01,62,2022-03-24
04:20:06,59,2022-03-24
04:20:11,60,2022-03-24
04:20:16,62,2022-03-24
04:20:21,64,2022-03-24
04:20:26,66,2022-03-24
04:20:31,68,2022-03-24
04:20:41,67,2022-03-24
04:20:46,65,2022-03-24
04:20:51,66,2022-03-24
04:20:56,65,2022-03-24
04:21:01,63,2022-03-24
04:21:16,64,2022-03-24
04:21:26,65,2022-03-24
04:21:41,66,2022-03-24
04:21:46,68,2022-03-24
04:21:51,69,2022-03-24
04:21:56,70,2022-03-24
04:22:01,72,2022-03-24
04:22:06,74,2022-03-24
04:22:11,76,2022-03-24
04:22:16,77,2022-03-24
04:22:26,79,2022-03-24
04:22:31,77,2022-03-24
04:22:36,70,2022-03-24
04:22:41,68,2022-03-24
04:22:46,69,2022-03-24
04:22:56,70,2022-03-24
04:23:01,71,2022-03-24
04:23:06,70,2022-03-24
04:23:11,69,2022-03-24
04:23:16,68,2022-03-24
04:23:26,69,2022-03-24
04:23:31,71,2022-03-24
04:23:41,69,2022-03-24
04:23:46,69,2022-03-24
04:24:01,69,2022-03-24
04:24:06,70,2022-03-24
04:24:16,69,2022-03-24
04:24:21,68,2022-03-24
04:24:26,69,2022-03-24
04:24:41,75,2022-03-24
04:24:46,81,2022-03-24
04:24:51,76,2022-03-24
04:24:56,74,2022-03-24
04:25:01,71,2022-03-24
04:25:06,69,2022-03-24
04:25:11,67,2022-03-24
04:25:16,66,2022-03-24
04:25:21,65,2022-03-24
04:25:26,63,2022-03-24
04:25:31,62,2022-03-24
04:25:41,63,2022-03-24
04:25:51,64,2022-03-24
04:25:56,65,2022-03-24
04:26:01,66,2022-03-24
04:26:11,65,2022-03-24
04:26:16,64,2022-03-24
04:26:21,62,2022-03-24
04:26:36,63,2022-03-24
04:26:46,64,2022-03-24
04:26:56,63,2022-03-24
04:27:01,63,2022-03-24
04:27:06,65,2022-03-24
04:27:11,67,2022-03-24
04:27:21,66,2022-03-24
04:27:36,66,2022-03-24
04:27:41,67,2022-03-24
04:27:46,68,2022-03-24
04:27:51,69,2022-03-24
04:28:01,68,2022-03-24
04:28:16,67,2022-03-24
04:28:21,65,2022-03-24
04:28:36,67,2022-03-24
04:28:46,66,2022-03-24
04:28:51,65,2022-03-24
04:29:01,66,2022-03-24
04:29:06,67,2022-03-24
04:29:11,65,2022-03-24
04:29:16,64,2022-03-24
04:29:21,65,2022-03-24
04:29:26,66,2022-03-24
04:29:41,66,2022-03-24
04:29:46,67,2022-03-24
04:29:51,64,2022-03-24
04:29:56,61,2022-03-24
04:30:06,60,2022-03-24
04:30:11,62,2022-03-24
04:30:16,63,2022-03-24
04:30:21,61,2022-03-24
04:30:31,63,2022-03-24
04:30:36,62,2022-03-24
04:30:41,61,2022-03-24
04:30:46,62,2022-03-24
04:30:51,64,2022-03-24
04:30:56,63,2022-03-24
04:31:01,64,2022-03-24
04:31:06,65,2022-03-24
04:31:11,66,2022-03-24
04:31:16,67,2022-03-24
04:31:21,68,2022-03-24
04:31:31,69,2022-03-24
04:31:36,70,2022-03-24
04:31:46,71,2022-03-24
04:31:56,70,2022-03-24
04:32:11,70,2022-03-24
04:32:21,67,2022-03-24
04:32:26,64,2022-03-24
04:32:41,64,2022-03-24
04:32:51,65,2022-03-24
04:32:56,64,2022-03-24
04:33:01,63,2022-03-24
04:33:06,64,2022-03-24
04:33:21,65,2022-03-24
04:33:31,66,2022-03-24
04:33:41,67,2022-03-24
04:33:46,66,2022-03-24
04:34:01,66,2022-03-24
04:34:06,68,2022-03-24
04:34:16,67,2022-03-24
04:34:21,66,2022-03-24
04:34:36,65,2022-03-24
04:34:46,66,2022-03-24
04:35:01,65,2022-03-24
04:35:06,64,2022-03-24
04:35:16,63,2022-03-24
04:35:26,64,2022-03-24
04:35:41,64,2022-03-24
04:35:56,63,2022-03-24
04:36:01,62,2022-03-24
04:36:06,63,2022-03-24
04:36:11,64,2022-03-24
04:36:16,65,2022-03-24
04:36:26,66,2022-03-24
04:36:31,68,2022-03-24
04:36:36,67,2022-03-24
04:36:41,68,2022-03-24
04:36:51,66,2022-03-24
04:37:01,65,2022-03-24
04:37:06,64,2022-03-24
04:37:11,62,2022-03-24
04:37:16,60,2022-03-24
04:37:26,61,2022-03-24
04:37:31,63,2022-03-24
04:37:36,64,2022-03-24
04:37:46,65,2022-03-24
04:37:56,66,2022-03-24
04:38:06,65,2022-03-24
04:38:21,64,2022-03-24
04:38:26,63,2022-03-24
04:38:41,62,2022-03-24
04:38:51,61,2022-03-24
04:38:56,62,2022-03-24
04:39:06,63,2022-03-24
04:39:21,63,2022-03-24
04:39:26,62,2022-03-24
04:39:31,61,2022-03-24
04:39:41,62,2022-03-24
04:39:46,63,2022-03-24
04:39:51,64,2022-03-24
04:39:56,65,2022-03-24
04:40:01,66,2022-03-24
04:40:06,65,2022-03-24
04:40:11,64,2022-03-24
04:40:16,63,2022-03-24
04:40:26,66,2022-03-24
04:40:31,65,2022-03-24
04:40:36,63,2022-03-24
04:40:41,62,2022-03-24
04:40:56,63,2022-03-24
04:41:01,62,2022-03-24
04:41:06,61,2022-03-24
04:41:21,61,2022-03-24
04:41:36,62,2022-03-24
04:41:51,64,2022-03-24
04:41:56,63,2022-03-24
04:42:01,62,2022-03-24
04:42:16,62,2022-03-24
04:42:21,63,2022-03-24
04:42:26,64,2022-03-24
04:42:31,63,2022-03-24
04:42:41,62,2022-03-24
04:42:51,63,2022-03-24
04:43:01,64,2022-03-24
04:43:11,63,2022-03-24
04:43:21,62,2022-03-24
04:43:31,63,2022-03-24
04:43:36,62,2022-03-24
04:43:46,61,2022-03-24
04:43:51,60,2022-03-24
04:44:01,61,2022-03-24
04:44:06,62,2022-03-24
04:44:16,64,2022-03-24
04:44:26,62,2022-03-24
04:44:31,61,2022-03-24
04:44:36,60,2022-03-24
04:44:51,60,2022-03-24
04:44:56,60,2022-03-24
04:45:01,61,2022-03-24
04:45:06,62,2022-03-24
04:45:21,62,2022-03-24
04:45:36,62,2022-03-24
04:45:41,61,2022-03-24
04:45:56,61,2022-03-24
04:46:01,60,2022-03-24
04:46:16,60,2022-03-24
04:46:21,61,2022-03-24
04:46:31,62,2022-03-24
04:46:41,63,2022-03-24
04:46:51,64,2022-03-24
04:46:56,63,2022-03-24
04:47:06,62,2022-03-24
04:47:11,61,2022-03-24
04:47:26,61,2022-03-24
04:47:41,61,2022-03-24
04:47:56,61,2022-03-24
04:48:01,62,2022-03-24
04:48:06,63,2022-03-24
04:48:11,62,2022-03-24
04:48:26,62,2022-03-24
04:48:36,63,2022-03-24
04:48:51,64,2022-03-24
04:49:06,63,2022-03-24
04:49:11,61,2022-03-24
04:49:16,60,2022-03-24
04:49:31,60,2022-03-24
04:49:36,61,2022-03-24
04:49:41,62,2022-03-24
04:49:46,63,2022-03-24
04:50:01,63,2022-03-24
04:50:16,64,2022-03-24
04:50:21,63,2022-03-24
04:50:26,62,2022-03-24
04:50:31,61,2022-03-24
04:50:36,60,2022-03-24
04:50:51,59,2022-03-24
04:50:56,60,2022-03-24
04:51:11,61,2022-03-24
04:51:16,60,2022-03-24
04:51:21,61,2022-03-24
04:51:26,62,2022-03-24
04:51:31,63,2022-03-24
04:51:46,63,2022-03-24
04:51:51,62,2022-03-24
04:51:56,61,2022-03-24
04:52:01,60,2022-03-24
04:52:11,61,2022-03-24
04:52:21,60,2022-03-24
04:52:36,59,2022-03-24
04:52:41,60,2022-03-24
04:52:46,60,2022-03-24
04:52:51,59,2022-03-24
04:53:01,60,2022-03-24
04:53:06,61,2022-03-24
04:53:11,62,2022-03-24
04:53:26,62,2022-03-24
04:53:31,61,2022-03-24
04:53:41,60,2022-03-24
04:53:56,59,2022-03-24
04:54:11,60,2022-03-24
04:54:21,59,2022-03-24
04:54:36,60,2022-03-24
04:54:46,61,2022-03-24
04:54:51,62,2022-03-24
04:54:56,62,2022-03-24
04:55:01,61,2022-03-24
04:55:11,62,2022-03-24
04:55:26,61,2022-03-24
04:55:41,61,2022-03-24
04:55:46,62,2022-03-24
04:55:51,61,2022-03-24
04:55:56,60,2022-03-24
04:56:11,60,2022-03-24
04:56:21,61,2022-03-24
04:56:31,60,2022-03-24
04:56:46,60,2022-03-24
04:56:51,62,2022-03-24
04:56:56,63,2022-03-24
04:57:01,62,2022-03-24
04:57:11,61,2022-03-24
04:57:16,59,2022-03-24
04:57:21,58,2022-03-24
04:57:31,59,2022-03-24
04:57:36,60,2022-03-24
04:57:46,60,2022-03-24
04:57:56,60,2022-03-24
04:58:01,61,2022-03-24
04:58:16,61,2022-03-24
04:58:21,62,2022-03-24
04:58:26,61,2022-03-24
04:58:36,62,2022-03-24
04:58:41,63,2022-03-24
04:58:46,62,2022-03-24
04:58:51,62,2022-03-24
04:58:56,61,2022-03-24
04:59:01,60,2022-03-24
04:59:06,60,2022-03-24
04:59:11,61,2022-03-24
04:59:16,60,2022-03-24
04:59:31,60,2022-03-24
04:59:36,59,2022-03-24
04:59:51,59,2022-03-24
04:59:56,60,2022-03-24
05:00:11,60,2022-03-24
05:00:16,59,2022-03-24
05:00:21,59,2022-03-24
05:00:26,60,2022-03-24
05:00:41,61,2022-03-24
05:00:51,61,2022-03-24
05:01:01,62,2022-03-24
05:01:11,63,2022-03-24
05:01:16,65,2022-03-24
05:01:21,67,2022-03-24
05:01:26,66,2022-03-24
05:01:31,67,2022-03-24
05:01:36,73,2022-03-24
05:01:41,70,2022-03-24
05:01:46,67,2022-03-24
05:01:51,66,2022-03-24
05:02:06,67,2022-03-24
05:02:11,67,2022-03-24
05:02:16,65,2022-03-24
05:02:21,63,2022-03-24
05:02:26,61,2022-03-24
05:02:36,62,2022-03-24
05:02:51,62,2022-03-24
05:02:56,63,2022-03-24
05:03:01,62,2022-03-24
05:03:16,62,2022-03-24
05:03:31,62,2022-03-24
05:03:41,61,2022-03-24
05:03:46,60,2022-03-24
05:03:51,60,2022-03-24
05:03:56,61,2022-03-24
05:04:01,62,2022-03-24
05:04:16,62,2022-03-24
05:04:31,63,2022-03-24
05:04:36,62,2022-03-24
05:04:46,61,2022-03-24
05:04:56,62,2022-03-24
05:05:11,62,2022-03-24
05:05:26,61,2022-03-24
05:05:36,60,2022-03-24
05:05:51,60,2022-03-24
05:06:01,61,2022-03-24
05:06:06,60,2022-03-24
05:06:16,61,2022-03-24
05:06:21,62,2022-03-24
05:06:36,62,2022-03-24
05:06:41,63,2022-03-24
05:06:51,62,2022-03-24
05:06:56,61,2022-03-24
05:07:11,60,2022-03-24
05:07:21,61,2022-03-24
05:07:31,62,2022-03-24
05:07:36,63,2022-03-24
05:07:51,63,2022-03-24
05:08:06,62,2022-03-24
05:08:16,61,2022-03-24
05:08:21,61,2022-03-24
05:08:36,61,2022-03-24
05:08:41,62,2022-03-24
05:08:51,63,2022-03-24
05:09:01,62,2022-03-24
05:09:11,61,2022-03-24
05:09:16,62,2022-03-24
05:09:21,63,2022-03-24
05:09:31,62,2022-03-24
05:09:41,61,2022-03-24
05:09:46,60,2022-03-24
05:09:51,59,2022-03-24
05:10:01,60,2022-03-24
05:10:06,62,2022-03-24
05:10:21,62,2022-03-24
05:10:26,63,2022-03-24
05:10:41,63,2022-03-24
05:10:51,64,2022-03-24
05:10:56,62,2022-03-24
05:11:01,61,2022-03-24
05:11:16,61,2022-03-24
05:11:31,61,2022-03-24
05:11:36,62,2022-03-24
05:11:51,63,2022-03-24
05:12:06,63,2022-03-24
05:12:11,62,2022-03-24
05:12:16,61,2022-03-24
05:12:21,62,2022-03-24
05:12:26,61,2022-03-24
05:12:31,60,2022-03-24
05:12:36,61,2022-03-24
05:12:51,61,2022-03-24
05:13:06,62,2022-03-24
05:13:21,63,2022-03-24
05:13:36,62,2022-03-24
05:13:51,64,2022-03-24
05:13:56,63,2022-03-24
05:14:01,62,2022-03-24
05:14:11,63,2022-03-24
05:14:21,64,2022-03-24
05:14:26,63,2022-03-24
05:14:31,62,2022-03-24
05:14:46,63,2022-03-24
05:14:56,63,2022-03-24
05:15:01,62,2022-03-24
05:15:16,62,2022-03-24
05:15:21,61,2022-03-24
05:15:36,62,2022-03-24
05:15:46,63,2022-03-24
05:15:56,62,2022-03-24
05:16:11,62,2022-03-24
05:16:21,63,2022-03-24
05:16:36,63,2022-03-24
05:16:46,62,2022-03-24
05:16:51,63,2022-03-24
05:17:06,62,2022-03-24
05:17:16,63,2022-03-24
05:17:31,63,2022-03-24
05:17:46,64,2022-03-24
05:17:51,63,2022-03-24
05:18:01,62,2022-03-24
05:18:06,61,2022-03-24
05:18:11,62,2022-03-24
05:18:21,61,2022-03-24
05:18:36,61,2022-03-24
05:18:41,62,2022-03-24
05:18:46,63,2022-03-24
05:19:01,62,2022-03-24
05:19:06,61,2022-03-24
05:19:21,61,2022-03-24
05:19:26,63,2022-03-24
05:19:31,64,2022-03-24
05:19:36,63,2022-03-24
05:19:41,62,2022-03-24
05:19:51,61,2022-03-24
05:19:56,60,2022-03-24
05:20:11,61,2022-03-24
05:20:26,61,2022-03-24
05:20:36,62,2022-03-24
05:20:46,62,2022-03-24
05:20:51,61,2022-03-24
05:20:56,61,2022-03-24
05:21:11,60,2022-03-24
05:21:26,60,2022-03-24
05:21:31,61,2022-03-24
05:21:36,62,2022-03-24
05:21:46,61,2022-03-24
05:22:01,61,2022-03-24
05:22:06,62,2022-03-24
05:22:16,61,2022-03-24
05:22:31,61,2022-03-24
05:22:36,60,2022-03-24
05:22:51,60,2022-03-24
05:23:01,59,2022-03-24
05:23:11,60,2022-03-24
05:23:16,61,2022-03-24
05:23:31,61,2022-03-24
05:23:46,60,2022-03-24
05:23:51,61,2022-03-24
05:24:01,62,2022-03-24
05:24:16,61,2022-03-24
05:24:31,61,2022-03-24
05:24:36,60,2022-03-24
05:24:41,60,2022-03-24
05:24:51,61,2022-03-24
05:24:56,60,2022-03-24
05:25:11,59,2022-03-24
05:25:26,61,2022-03-24
05:25:31,62,2022-03-24
05:25:36,63,2022-03-24
05:25:41,62,2022-03-24
05:25:46,61,2022-03-24
05:25:56,60,2022-03-24
05:26:06,61,2022-03-24
05:26:16,60,2022-03-24
05:26:26,61,2022-03-24
05:26:31,62,2022-03-24
05:26:36,61,2022-03-24
05:26:41,60,2022-03-24
05:26:46,59,2022-03-24
05:27:01,60,2022-03-24
05:27:06,61,2022-03-24
05:27:11,62,2022-03-24
05:27:21,61,2022-03-24
05:27:31,62,2022-03-24
05:27:46,62,2022-03-24
05:27:51,61,2022-03-24
05:28:01,62,2022-03-24
05:28:06,61,2022-03-24
05:28:21,60,2022-03-24
05:28:36,61,2022-03-24
05:28:51,61,2022-03-24
05:29:06,60,2022-03-24
05:29:21,60,2022-03-24
05:29:36,60,2022-03-24
05:29:41,60,2022-03-24
05:29:46,61,2022-03-24
05:29:56,62,2022-03-24
05:30:01,63,2022-03-24
05:30:06,62,2022-03-24
05:30:11,61,2022-03-24
05:30:26,61,2022-03-24
05:30:31,60,2022-03-24
05:30:46,61,2022-03-24
05:30:51,60,2022-03-24
05:31:06,59,2022-03-24
05:31:21,59,2022-03-24
05:31:26,59,2022-03-24
05:31:31,60,2022-03-24
05:31:36,60,2022-03-24
05:31:46,61,2022-03-24
05:31:51,60,2022-03-24
05:32:06,60,2022-03-24
05:32:21,61,2022-03-24
05:32:26,62,2022-03-24
05:32:36,62,2022-03-24
05:32:41,63,2022-03-24
05:32:46,63,2022-03-24
05:32:56,62,2022-03-24
05:33:11,61,2022-03-24
05:33:16,60,2022-03-24
05:33:31,61,2022-03-24
05:33:36,61,2022-03-24
05:33:46,62,2022-03-24
05:34:01,62,2022-03-24
05:34:11,61,2022-03-24
05:34:26,61,2022-03-24
05:34:36,60,2022-03-24
05:34:51,60,2022-03-24
05:34:56,61,2022-03-24
05:35:11,61,2022-03-24
05:35:16,60,2022-03-24
05:35:21,60,2022-03-24
05:35:36,61,2022-03-24
05:35:41,62,2022-03-24
05:35:46,63,2022-03-24
05:35:56,62,2022-03-24
05:36:06,61,2022-03-24
05:36:21,61,2022-03-24
05:36:26,61,2022-03-24
05:36:31,61,2022-03-24
05:36:46,61,2022-03-24
05:36:51,60,2022-03-24
05:36:56,60,2022-03-24
05:37:06,61,2022-03-24
05:37:21,61,2022-03-24
05:37:36,61,2022-03-24
05:37:41,62,2022-03-24
05:37:46,61,2022-03-24
05:37:51,61,2022-03-24
05:38:06,62,2022-03-24
05:38:21,62,2022-03-24
05:38:31,61,2022-03-24
05:38:36,60,2022-03-24
05:38:41,61,2022-03-24
05:38:46,62,2022-03-24
05:39:01,62,2022-03-24
05:39:06,61,2022-03-24
05:39:16,62,2022-03-24
05:39:21,63,2022-03-24
05:39:36,62,2022-03-24
05:39:41,61,2022-03-24
05:39:46,62,2022-03-24
05:39:56,63,2022-03-24
05:40:11,62,2022-03-24
05:40:21,63,2022-03-24
05:40:26,62,2022-03-24
05:40:41,62,2022-03-24
05:40:46,63,2022-03-24
05:41:01,63,2022-03-24
05:41:11,62,2022-03-24
05:41:26,61,2022-03-24
05:41:41,62,2022-03-24
05:41:46,63,2022-03-24
05:41:51,62,2022-03-24
05:41:56,61,2022-03-24
05:42:01,60,2022-03-24
05:42:06,59,2022-03-24
05:42:21,59,2022-03-24
05:42:26,59,2022-03-24
05:42:31,60,2022-03-24
05:42:36,60,2022-03-24
05:42:51,60,2022-03-24
05:43:01,59,2022-03-24
05:43:06,60,2022-03-24
05:43:11,60,2022-03-24
05:43:16,61,2022-03-24
05:43:21,62,2022-03-24
05:43:26,61,2022-03-24
05:43:36,61,2022-03-24
05:43:41,61,2022-03-24
05:43:46,62,2022-03-24
05:44:01,62,2022-03-24
05:44:06,62,2022-03-24
05:44:16,61,2022-03-24
05:44:26,67,2022-03-24
05:44:31,75,2022-03-24
05:44:36,81,2022-03-24
05:44:41,80,2022-03-24
05:44:51,81,2022-03-24
05:44:56,82,2022-03-24
05:45:01,81,2022-03-24
05:45:06,74,2022-03-24
05:45:11,66,2022-03-24
05:45:16,63,2022-03-24
05:45:21,60,2022-03-24
05:45:26,57,2022-03-24
05:45:36,58,2022-03-24
05:45:51,58,2022-03-24
05:46:06,58,2022-03-24
05:46:21,58,2022-03-24
05:46:26,59,2022-03-24
05:46:31,61,2022-03-24
05:46:36,62,2022-03-24
05:46:41,61,2022-03-24
05:46:56,61,2022-03-24
05:47:06,62,2022-03-24
05:47:11,66,2022-03-24
05:47:16,69,2022-03-24
05:47:21,73,2022-03-24
05:47:26,71,2022-03-24
05:47:31,66,2022-03-24
05:47:36,64,2022-03-24
05:47:41,63,2022-03-24
05:47:46,62,2022-03-24
05:47:51,63,2022-03-24
05:47:56,68,2022-03-24
05:48:01,69,2022-03-24
05:48:06,66,2022-03-24
05:48:11,64,2022-03-24
05:48:16,59,2022-03-24
05:48:26,60,2022-03-24
05:48:36,62,2022-03-24
05:48:41,64,2022-03-24
05:48:46,63,2022-03-24
05:49:01,60,2022-03-24
05:49:06,57,2022-03-24
05:49:11,58,2022-03-24
05:49:21,59,2022-03-24
05:49:26,60,2022-03-24
05:49:31,61,2022-03-24
05:49:46,62,2022-03-24
05:49:51,63,2022-03-24
05:50:06,60,2022-03-24
05:50:21,60,2022-03-24
05:50:26,61,2022-03-24
05:50:31,62,2022-03-24
05:50:41,63,2022-03-24
05:50:46,65,2022-03-24
05:50:51,67,2022-03-24
05:50:56,68,2022-03-24
05:51:01,65,2022-03-24
05:51:06,64,2022-03-24
05:51:21,64,2022-03-24
05:51:36,63,2022-03-24
05:51:41,62,2022-03-24
05:51:46,63,2022-03-24
05:52:01,64,2022-03-24
05:52:11,63,2022-03-24
05:52:21,64,2022-03-24
05:52:31,65,2022-03-24
05:52:36,64,2022-03-24
05:52:51,63,2022-03-24
05:53:06,64,2022-03-24
05:53:21,65,2022-03-24
05:53:26,66,2022-03-24
05:53:31,68,2022-03-24
05:53:36,69,2022-03-24
05:53:41,71,2022-03-24
05:53:51,70,2022-03-24
05:53:56,68,2022-03-24
05:54:01,67,2022-03-24
05:54:11,68,2022-03-24
05:54:16,70,2022-03-24
05:54:21,72,2022-03-24
05:54:26,76,2022-03-24
05:54:31,77,2022-03-24
05:54:36,69,2022-03-24
05:54:41,63,2022-03-24
05:54:46,61,2022-03-24
05:54:51,60,2022-03-24
05:55:01,61,2022-03-24
05:55:06,65,2022-03-24
05:55:11,66,2022-03-24
05:55:26,65,2022-03-24
05:55:31,63,2022-03-24
05:55:36,63,2022-03-24
05:55:41,63,2022-03-24
05:55:46,62,2022-03-24
05:55:56,69,2022-03-24
05:56:01,78,2022-03-24
05:56:06,75,2022-03-24
05:56:11,66,2022-03-24
05:56:16,61,2022-03-24
05:56:21,60,2022-03-24
05:56:26,59,2022-03-24
05:56:31,58,2022-03-24
05:56:41,59,2022-03-24
05:56:46,58,2022-03-24
05:56:56,59,2022-03-24
05:57:11,61,2022-03-24
05:57:16,63,2022-03-24
05:57:21,64,2022-03-24
05:57:26,65,2022-03-24
05:57:31,66,2022-03-24
05:57:46,67,2022-03-24
05:57:56,65,2022-03-24
05:58:01,64,2022-03-24
05:58:06,64,2022-03-24
05:58:11,65,2022-03-24
05:58:21,66,2022-03-24
05:58:36,66,2022-03-24
05:58:46,65,2022-03-24
05:58:56,66,2022-03-24
